0,dart,time,velocity
0,721,635,1779
0,721,757,1850
0,721,892,1925
0,721,1005,1995
0,721,1258,2140
0,721,1397,2230
0,721,1511,2314
0,721,1600,2395
0,721,1869,2594
0,721,2372,3058
0,721,2724,3404
0,721,3022,3734
0,721,3671,4589
0,722,28,1600
0,722,389,1677
0,722,518,1725
0,722,635,1779
0,722,740,1840
0,722,899,1935
0,722,1005,1995
0,722,1270,2150
0,722,1403,2260
0,722,1503,2334
0,722,1600,2410
0,722,1869,2594
0,722,2372,3058
0,722,2724,3404
0,722,3022,3734
0,722,3671,4589
0,723,28,1600
0,723,389,1677
0,723,530,1730
0,723,635,1779
0,723,764,1840
0,723,903,1920
0,723,1008,1999
0,723,1252,2140
0,723,1373,2230
0,723,1488,2304
0,723,1611,2420
0,723,1865,2639
0,723,2357,3108
0,723,2794,3549
0,723,3125,3933
0,723,3671,4589
0,724,28,1600
0,724,389,1677
0,724,526,1730
0,724,623,1784
0,724,753,1849
0,724,899,1935
0,724,990,1995
0,724,1260,2135
0,724,1369,2235
0,724,1484,2319
0,724,1611,2420
0,724,1879,2614
0,724,2230,2943
0,724,2823,3524
0,724,3240,3997
0,724,3837,4729
0,725,28,1600
0,725,389,1677
0,725,526,1730
0,725,623,1784
0,725,760,1870
0,725,899,1935
0,725,990,2010
0,725,1237,2130
0,725,1387,2255
0,725,1484,2319
0,725,1607,2435
0,725,1867,2624
0,725,2237,2943
0,725,2823,3524
0,725,3230,4015
0,725,3837,4729
0,726,28,1600
0,726,389,1677
0,726,498,1715
0,726,623,1784
0,726,753,1869
0,726,893,1945
0,726,990,2010
0,726,1252,2180
0,726,1380,2290
0,726,1484,2364
0,726,1600,2445
0,726,1867,2624
0,726,2237,2943
0,726,2682,3364
0,726,3230,4015
0,726,3837,4729
0,727,28,1600
0,727,389,1677
0,727,516,1715
0,727,623,1774
0,727,761,1849
0,727,890,1920
0,727,982,1990
0,727,1256,2155
0,727,1377,2240
0,727,1495,2334
0,727,1611,2435
0,727,1867,2624
0,727,2237,2943
0,727,2682,3364
0,727,3114,3859
0,727,3699,4558
0,728,28,1600
0,728,389,1677
0,728,516,1720
0,728,623,1774
0,728,740,1844
0,728,882,1925
0,728,982,1990
0,728,1242,2155
0,728,1377,2260
0,728,1482,2350
0,728,1611,2445
0,728,1867,2624
0,728,2237,2943
0,728,2711,3389
0,728,3132,3829
0,728,3524,4313
0,729,76,1465
0,729,512,1675
0,729,743,1824
0,729,882,1920
0,729,982,1990
0,729,1246,2130
0,729,1373,2225
0,729,1490,2320
0,729,1618,2454
0,729,1878,2679
0,729,2325,3053
0,729,2777,3498
0,729,3516,4328
0,730,76,1465
0,730,382,1589
0,730,508,1680
0,730,733,1825
0,730,880,1910
0,730,982,1990
0,730,1242,2125
0,730,1381,2240
0,730,1482,2340
0,730,1603,2440
0,730,1863,2639
0,730,2332,3013
0,730,2992,3663
0,730,3500,4330
0,731,76,1465
0,731,382,1589
0,731,520,1680
0,731,623,1759
0,731,733,1844
0,731,880,1939
0,731,982,1990
0,731,1227,2125
0,731,1355,2220
0,731,1486,2330
0,731,1606,2445
0,731,1863,2639
0,731,2346,3103
0,731,2847,3667
0,731,3529,4469
0,732,76,1465
0,732,382,1589
0,732,520,1700
0,732,623,1759
0,732,730,1850
0,732,880,1940
0,732,982,1990
0,732,1243,2135
0,732,1356,2225
0,732,1490,2325
0,732,1613,2429
0,732,1877,2629
0,732,2364,3008
0,732,2847,3527
0,732,3532,4364
0,733,76,1465
0,733,382,1589
0,733,511,1675
0,733,623,1759
0,733,744,1860
0,733,880,1930
0,733,982,1990
0,733,1251,2135
0,733,1363,2220
0,733,1480,2300
0,733,1609,2394
0,733,1847,2549
0,733,1985,2698
0,733,2490,3141
0,733,3532,4364
0,734,76,1465
0,734,382,1589
0,734,500,1660
0,734,611,1749
0,734,742,1830
0,734,880,1930
0,734,982,1990
0,734,1232,2130
0,734,1360,2250
0,734,1467,2320
0,734,1609,2434
0,734,1868,2605
0,734,1996,2678
0,734,2490,3141
0,734,3487,4309
0,735,68,1630
0,735,374,1694
0,735,496,1750
0,735,610,1814
0,735,746,1865
0,735,887,1945
0,735,982,2000
0,735,1251,2150
0,735,1356,2230
0,735,1484,2315
0,735,1602,2424
0,735,1827,2580
0,735,2023,2745
0,735,2441,3131
0,735,3446,4284
0,736,68,1630
0,736,374,1694
0,736,507,1740
0,736,643,1793
0,736,746,1865
0,736,875,1930
0,736,981,1975
0,736,1230,2115
0,736,1367,2215
0,736,1470,2305
0,736,1617,2430
0,736,1841,2590
0,736,2015,2739
0,736,2441,3131
0,736,3446,4284
0,737,68,1630
0,737,374,1694
0,737,507,1740
0,737,643,1793
0,737,742,1849
0,737,875,1930
0,737,970,2000
0,737,1228,2125
0,737,1364,2215
0,737,1480,2300
0,737,1610,2415
0,737,1841,2590
0,737,2044,2754
0,737,2441,3131
0,737,3446,4284
0,738,68,1630
0,738,374,1694
0,738,507,1740
0,738,643,1803
0,738,751,1864
0,738,867,1929
0,738,973,1995
0,738,1231,2135
0,738,1350,2240
0,738,1472,2325
0,738,1617,2445
0,738,1841,2590
0,738,2044,2754
0,738,2441,3131
0,738,3446,4284
0,739,68,1630
0,739,374,1694
0,739,507,1740
0,739,643,1803
0,739,740,1880
0,739,880,1950
0,739,973,1995
0,739,1240,2140
0,739,1350,2215
0,739,1480,2310
0,739,1613,2430
0,739,1855,2634
0,739,2073,2839
0,739,2459,3201
0,739,3446,4284
0,740,68,1630
0,740,374,1679
0,740,510,1735
0,740,583,1773
0,740,751,1875
0,740,861,1945
0,740,973,1995
0,740,1236,2135
0,740,1357,2210
0,740,1468,2290
0,740,1610,2400
0,740,1840,2553
0,740,2047,2789
0,740,2421,3186
0,740,3394,4369
0,741,68,1630
0,741,374,1679
0,741,497,1735
0,741,583,1773
0,741,732,1860
0,741,880,1950
0,741,973,1995
0,741,1236,2115
0,741,1353,2195
0,741,1501,2290
0,741,1613,2360
0,741,1861,2525
0,741,2024,2664
0,741,2565,3106
0,741,3408,4009
0,742,68,1630
0,742,374,1679
0,742,497,1735
0,742,583,1773
0,742,740,1880
0,742,880,1940
0,742,973,1995
0,742,1222,2115
0,742,1361,2205
0,742,1480,2270
0,742,1602,2365
0,742,1846,2525
0,742,2028,2669
0,742,2620,3225
0,742,3456,4154
0,743,79,1690
0,743,366,1749
0,743,503,1795
0,743,638,1852
0,743,743,1895
0,743,872,1955
0,743,973,1994
0,743,1230,2125
0,743,1353,2215
0,743,1498,2315
0,743,1613,2400
0,743,1884,2580
0,743,2254,2859
0,743,2634,3270
0,743,3477,4125
0,744,79,1690
0,744,366,1749
0,744,503,1795
0,744,634,1847
0,744,740,1880
0,744,880,1940
0,744,969,1979
0,744,1218,2120
0,744,1353,2215
0,744,1498,2315
0,744,1610,2400
0,744,1884,2580
0,744,2047,2709
0,744,2251,2884
0,744,2726,3334
0,744,3477,4125
0,745,101,1540
0,745,499,1720
0,745,743,1854
0,745,880,1925
0,745,972,1984
0,745,1222,2124
0,745,1345,2200
0,745,1498,2305
0,745,1610,2400
0,745,1869,2584
0,745,2043,2720
0,745,2258,2919
0,745,2726,3289
0,745,3513,3960
0,746,101,1540
0,746,514,1750
0,746,619,1804
0,746,740,1880
0,746,880,1940
0,746,972,1984
0,746,1218,2110
0,746,1337,2195
0,746,1483,2285
0,746,1613,2390
0,746,1857,2554
0,746,1991,2689
0,746,2217,2859
0,746,2829,3419
0,746,3546,4050
0,747,101,1540
0,747,363,1654
0,747,496,1720
0,747,619,1794
0,747,747,1860
0,747,880,1940
0,747,972,1984
0,747,1226,2115
0,747,1337,2195
0,747,1493,2290
0,747,1624,2380
0,747,1840,2545
0,747,2036,2705
0,747,2217,2859
0,747,2829,3433
0,747,3576,4160
0,748,101,1540
0,748,363,1654
0,748,485,1705
0,748,619,1794
0,748,740,1860
0,748,870,1925
0,748,972,1984
0,748,1226,2105
0,748,1337,2180
0,748,1490,2285
0,748,1612,2375
0,748,1843,2520
0,748,2040,2660
0,748,2217,2859
0,748,2829,3433
0,748,3579,4365
0,749,101,1540
0,749,363,1654
0,749,487,1710
0,749,615,1778
0,749,743,1850
0,749,870,1910
0,749,975,1964
0,749,1226,2095
0,749,1337,2180
0,749,1497,2280
0,749,1612,2380
0,749,1836,2530
0,749,2021,2675
0,749,2271,2915
0,749,2829,3433
0,749,3627,4295
0,750,101,1540
0,750,363,1654
0,750,478,1705
0,750,577,1763
0,750,740,1870
0,750,866,1935
0,750,963,1999
0,750,1217,2130
0,750,1336,2220
0,750,1504,2335
0,750,1631,2410
0,750,1836,2550
0,750,2021,2700
0,750,2247,2915
0,750,2806,3378
0,750,3593,4155
0,751,101,1540
0,751,363,1654
0,751,482,1700
0,751,577,1763
0,751,743,1860
0,751,870,1924
0,751,974,1984
0,751,1210,2115
0,751,1336,2205
0,751,1503,2325
0,751,1620,2420
0,751,1843,2574
0,751,2000,2710
0,751,2116,2835
0,751,2247,2984
0,751,2794,3493
0,751,3689,4500
0,752,101,1540
0,752,363,1654
0,752,493,1705
0,752,577,1763
0,752,743,1850
0,752,869,1930
0,752,955,1984
0,752,1220,2120
0,752,1340,2230
0,752,1503,2325
0,752,1620,2410
0,752,1832,2535
0,752,2020,2719
0,752,2130,2835
0,752,2254,2969
0,752,2794,3493
0,752,3648,4645
0,753,101,1540
0,753,363,1654
0,753,493,1720
0,753,614,1773
0,753,743,1850
0,753,877,1914
0,753,977,1989
0,753,1227,2110
0,753,1343,2195
0,753,1516,2310
0,753,1633,2390
0,753,1840,2534
0,753,2030,2725
0,753,2130,2835
0,753,2265,2944
0,753,2593,3288
0,753,3503,4314
0,754,101,1540
0,754,363,1654
0,754,493,1720
0,754,614,1773
0,754,736,1855
0,754,877,1930
0,754,977,1989
0,754,1212,2110
0,754,1339,2210
0,754,1530,2345
0,754,1630,2390
0,754,1839,2535
0,754,2031,2735
0,754,2130,2825
0,754,2243,2950
0,754,2615,3313
0,754,3510,4120
0,755,101,1540
0,755,363,1654
0,755,497,1695
0,755,614,1773
0,755,730,1850
0,755,870,1920
0,755,977,1989
0,755,1220,2105
0,755,1339,2195
0,755,1526,2300
0,755,1633,2380
0,755,1843,2535
0,755,2003,2710
0,755,2130,2825
0,755,2236,2950
0,755,2626,3323
0,755,3510,4120
0,756,101,1540
0,756,363,1614
0,756,490,1680
0,756,614,1773
0,756,730,1845
0,756,873,1930
0,756,958,1969
0,756,1245,2130
0,756,1339,2195
0,756,1526,2345
0,756,1630,2420
0,756,1847,2570
0,756,2021,2745
0,756,2130,2825
0,756,2240,2910
0,756,2651,3302
0,756,3587,4415
0,757,97,1590
0,757,470,1735
0,757,556,1774
0,757,620,1798
0,757,744,1885
0,757,873,1945
0,757,961,1974
0,757,1212,2115
0,757,1339,2205
0,757,1526,2345
0,757,1630,2410
0,757,1847,2550
0,757,2041,2734
0,757,2126,2815
0,757,2240,2935
0,757,2680,3432
0,757,3624,4635
0,758,97,1590
0,758,470,1725
0,758,556,1774
0,758,620,1798
0,758,736,1860
0,758,876,1935
0,758,956,1980
0,758,1227,2120
0,758,1339,2205
0,758,1450,2284
0,758,1537,2350
0,758,1643,2434
0,758,1858,2615
0,758,2011,2734
0,758,2106,2825
0,758,2236,2940
0,758,2680,3432
0,758,3486,4495
0,759,97,1590
0,759,470,1725
0,759,556,1774
0,759,620,1798
0,759,751,1870
0,759,864,1920
0,759,960,1990
0,759,1218,2120
0,759,1331,2195
0,759,1461,2279
0,759,1544,2325
0,759,1640,2420
0,759,1843,2594
0,759,2010,2740
0,759,2106,2825
0,759,2228,2940
0,759,2665,3421
0,759,3486,4495
0,760,97,1590
0,760,468,1705
0,760,559,1754
0,760,620,1798
0,760,740,1875
0,760,864,1939
0,760,960,1995
0,760,1231,2115
0,760,1331,2195
0,760,1453,2259
0,760,1544,2310
0,760,1640,2395
0,760,1822,2515
0,760,2024,2704
0,760,2120,2790
0,760,2240,2915
0,760,2676,3291
0,760,3708,4434
0,761,97,1590
0,761,476,1700
0,761,559,1744
0,761,631,1787
0,761,733,1870
0,761,875,1954
0,761,971,2020
0,761,1211,2134
0,761,1327,2205
0,761,1449,2274
0,761,1547,2330
0,761,1640,2420
0,761,1844,2570
0,761,2024,2754
0,761,2123,2855
0,761,2242,2985
0,761,2497,3250
0,761,3748,4574
0,762,97,1590
0,762,482,1715
0,762,559,1744
0,762,638,1792
0,762,744,1865
0,762,880,1940
0,762,967,1984
0,762,1204,2110
0,762,1338,2210
0,762,1449,2274
0,762,1547,2345
0,762,1643,2415
0,762,1825,2540
0,762,2024,2754
0,762,2123,2855
0,762,2234,2960
0,762,2445,3210
0,762,3468,4424
0,763,97,1590
0,763,472,1700
0,763,559,1744
0,763,638,1792
0,763,737,1854
0,763,872,1925
0,763,981,1979
0,763,1218,2125
0,763,1338,2210
0,763,1449,2274
0,763,1560,2350
0,763,1643,2415
0,763,1833,2614
0,763,2005,2764
0,763,2110,2870
0,763,2242,2985
0,763,2445,3210
0,763,3468,4424
0,764,119,1705
0,764,479,1795
0,764,730,1900
0,764,880,1940
0,764,962,1979
0,764,1212,2090
0,764,1315,2160
0,764,1456,2264
0,764,1570,2350
0,764,1643,2415
0,764,1862,2594
0,764,2013,2715
0,764,2128,2850
0,764,2220,2945
0,764,2445,3200
0,764,3482,4364
0,765,119,1705
0,765,479,1795
0,765,575,1839
0,765,737,1890
0,765,880,1940
0,765,962,1979
0,765,1218,2120
0,765,1322,2195
0,765,1456,2279
0,765,1566,2345
0,765,1643,2415
0,765,1862,2594
0,765,2011,2710
0,765,2128,2850
0,765,2212,2940
0,765,2445,3200
0,765,3482,4364
0,766,119,1705
0,766,479,1795
0,766,575,1829
0,766,733,1889
0,766,880,1940
0,766,962,1979
0,766,1218,2115
0,766,1340,2200
0,766,1456,2279
0,766,1570,2360
0,766,1643,2415
0,766,1862,2594
0,766,2031,2750
0,766,2128,2850
0,766,2255,2964
0,766,2623,3350
0,766,3482,4364
0,767,119,1705
0,767,479,1795
0,767,575,1829
0,767,722,1885
0,767,880,1930
0,767,962,1979
0,767,1230,2100
0,767,1340,2190
0,767,1456,2254
0,767,1570,2340
0,767,1643,2415
0,767,1854,2579
0,767,2046,2750
0,767,2139,2860
0,767,2274,3004
0,767,2545,3274
0,767,3437,4113
0,768,119,1705
0,768,352,1769
0,768,479,1795
0,768,575,1829
0,768,730,1880
0,768,880,1940
0,768,962,1979
0,768,1226,2110
0,768,1340,2190
0,768,1456,2254
0,768,1551,2340
0,768,1643,2415
0,768,1870,2590
0,768,2050,2755
0,768,2139,2860
0,768,2274,3004
0,768,2545,3274
0,768,3596,4488
0,769,119,1705
0,769,352,1769
0,769,479,1795
0,769,575,1829
0,769,730,1879
0,769,880,1940
0,769,962,1979
0,769,1237,2105
0,769,1340,2190
0,769,1456,2254
0,769,1551,2340
0,769,1640,2400
0,769,1870,2600
0,769,2027,2715
0,769,2139,2860
0,769,2274,3004
0,769,2585,3329
0,769,3596,4488
0,770,119,1705
0,770,352,1769
0,770,479,1795
0,770,575,1829
0,770,726,1875
0,770,880,1950
0,770,962,1979
0,770,1240,2110
0,770,1340,2190
0,770,1456,2254
0,770,1565,2335
0,770,1640,2390
0,770,1866,2584
0,770,2020,2704
0,770,2127,2785
0,770,2259,2914
0,770,2685,3259
0,770,3651,4318
0,771,119,1705
0,771,352,1769
0,771,479,1795
0,771,575,1829
0,771,737,1885
0,771,880,1960
0,771,962,1979
0,771,1240,2110
0,771,1340,2190
0,771,1456,2254
0,771,1565,2335
0,771,1640,2410
0,771,1866,2584
0,771,2020,2704
0,771,2117,2795
0,771,2259,2914
0,771,2685,3259
0,771,3832,4598
0,772,119,1705
0,772,352,1769
0,772,479,1795
0,772,612,1834
0,772,730,1880
0,772,872,1934
0,772,954,1984
0,772,1225,2120
0,772,1340,2190
0,772,1456,2254
0,772,1565,2335
0,772,1662,2405
0,772,1817,2514
0,772,2005,2674
0,772,2121,2764
0,772,2259,2909
0,772,2759,3274
0,772,3783,4303
0,773,119,1705
0,773,352,1769
0,773,479,1795
0,773,612,1834
0,773,741,1895
0,773,880,1950
0,773,954,1984
0,773,1131,2059
0,773,1240,2100
0,773,1340,2190
0,773,1456,2254
0,773,1565,2335
0,773,1654,2405
0,773,1827,2530
0,773,2005,2674
0,773,2123,2760
0,773,2437,2979
0,773,2751,3234
0,773,3716,4073
0,774,119,1705
0,774,352,1769
0,774,479,1795
0,774,604,1834
0,774,730,1889
0,774,880,1950
0,774,954,1984
0,774,1131,2059
0,774,1240,2125
0,774,1340,2190
0,774,1456,2254
0,774,1565,2335
0,774,1647,2415
0,774,1812,2525
0,774,2005,2674
0,774,2116,2755
0,774,2214,2839
0,774,2654,3169
0,774,3578,3863
0,775,119,1705
0,775,352,1769
0,775,479,1795
0,775,604,1834
0,775,737,1889
0,775,880,1940
0,775,954,1984
0,775,1131,2059
0,775,1250,2140
0,775,1340,2190
0,775,1456,2254
0,775,1565,2335
0,775,1651,2395
0,775,1823,2509
0,775,2012,2679
0,775,2130,2770
0,775,2210,2839
0,775,2654,3169
0,775,3600,3858
0,776,119,1705
0,776,479,1795
0,776,604,1834
0,776,733,1880
0,776,880,1940
0,776,972,1999
0,776,1131,2059
0,776,1250,2130
0,776,1340,2190
0,776,1456,2254
0,776,1565,2335
0,776,1643,2375
0,776,1816,2485
0,776,2019,2649
0,776,2132,2749
0,776,2224,2819
0,776,2654,3169
0,776,3692,4108
0,777,119,1705
0,777,479,1795
0,777,578,1834
0,777,730,1885
0,777,880,1940
0,777,972,1999
0,777,1131,2059
0,777,1250,2120
0,777,1340,2190
0,777,1456,2254
0,777,1565,2335
0,777,1654,2395
0,777,1820,2520
0,777,1959,2624
0,777,2128,2774
0,777,2210,2840
0,777,2438,3014
0,777,2856,3364
0,777,3729,4338
0,778,119,1705
0,778,479,1795
0,778,578,1834
0,778,730,1890
0,778,880,1940
0,778,972,1999
0,778,1131,2059
0,778,1250,2120
0,778,1340,2190
0,778,1456,2254
0,778,1565,2335
0,778,1654,2404
0,778,1823,2540
0,778,1959,2649
0,778,2120,2774
0,778,2221,2865
0,778,2382,2994
0,778,2856,3364
0,778,3784,4333
0,779,119,1705
0,779,479,1795
0,779,578,1834
0,779,730,1890
0,779,880,1940
0,779,972,1999
0,779,1131,2059
0,779,1250,2120
0,779,1340,2190
0,779,1456,2254
0,779,1565,2335
0,779,1643,2410
0,779,1812,2524
0,779,1959,2654
0,779,2120,2819
0,779,2223,2905
0,779,2407,3054
0,779,2841,3444
0,779,3798,4363
0,780,119,1705
0,780,479,1795
0,780,578,1834
0,780,730,1890
0,780,880,1940
0,780,972,1999
0,780,1131,2059
0,780,1250,2110
0,780,1340,2190
0,780,1456,2254
0,780,1565,2335
0,780,1650,2415
0,780,1824,2550
0,780,1959,2684
0,780,2116,2835
0,780,2241,2975
0,780,2414,3134
0,780,2907,3674
0,780,3586,4623
0,781,119,1705
0,781,467,1795
0,781,570,1824
0,781,730,1890
0,781,880,1940
0,781,968,1994
0,781,1131,2059
0,781,1250,2125
0,781,1340,2190
0,781,1459,2269
0,781,1565,2335
0,781,1650,2430
0,781,1810,2560
0,781,1947,2709
0,781,2120,2890
0,781,2241,3015
0,781,2369,3134
0,781,2914,3679
0,781,3738,4628
0,782,119,1705
0,782,467,1795
0,782,595,1834
0,782,740,1890
0,782,880,1940
0,782,968,1994
0,782,1131,2059
0,782,1250,2110
0,782,1340,2190
0,782,1459,2269
0,782,1561,2340
0,782,1650,2415
0,782,1810,2565
0,782,1954,2714
0,782,2111,2885
0,782,2241,3015
0,782,2383,3184
0,782,2914,3734
0,782,3708,4583
0,783,119,1705
0,783,467,1795
0,783,595,1834
0,783,740,1890
0,783,890,1960
0,783,968,1994
0,783,1131,2059
0,783,1250,2110
0,783,1340,2190
0,783,1459,2269
0,783,1561,2340
0,783,1643,2420
0,783,1806,2540
0,783,1954,2699
0,783,2111,2844
0,783,2238,2980
0,783,2531,3244
0,783,2947,3654
0,783,3641,4438
0,784,119,1705
0,784,467,1795
0,784,595,1834
0,784,744,1900
0,784,882,1965
0,784,968,1994
0,784,1131,2059
0,784,1238,2125
0,784,1343,2205
0,784,1459,2269
0,784,1561,2340
0,784,1642,2405
0,784,1813,2560
0,784,1976,2724
0,784,2121,2865
0,784,2226,2955
0,784,2531,3214
0,784,2917,3503
0,784,3678,4208
0,785,119,1705
0,785,467,1795
0,785,595,1834
0,785,730,1910
0,785,890,1960
0,785,968,1994
0,785,1131,2059
0,785,1246,2120
0,785,1343,2205
0,785,1459,2269
0,785,1561,2340
0,785,1650,2425
0,785,1806,2525
0,785,1990,2704
0,785,2128,2850
0,785,2229,2964
0,785,2531,3214
0,785,2850,3513
0,785,3729,4383
0,786,119,1705
0,786,463,1785
0,786,539,1824
0,786,731,1904
0,786,880,1950
0,786,968,1994
0,786,1131,2059
0,786,1260,2140
0,786,1343,2205
0,786,1459,2269
0,786,1561,2340
0,786,1648,2390
0,786,1790,2510
0,786,1990,2693
0,786,2140,2860
0,786,2229,2954
0,786,2386,3104
0,786,2850,3513
0,786,3532,4238
0,787,119,1705
0,787,463,1770
0,787,557,1809
0,787,727,1875
0,787,890,1970
0,787,968,1994
0,787,1131,2059
0,787,1260,2130
0,787,1343,2205
0,787,1459,2269
0,787,1561,2340
0,787,1643,2415
0,787,1804,2544
0,787,1975,2687
0,787,2132,2855
0,787,2236,2939
0,787,2401,3099
0,787,2846,3468
0,787,3569,4178
0,788,119,1705
0,788,463,1770
0,788,557,1809
0,788,720,1875
0,788,880,1950
0,788,968,1994
0,788,1131,2059
0,788,1260,2130
0,788,1343,2195
0,788,1459,2269
0,788,1572,2345
0,788,1643,2415
0,788,1773,2534
0,788,1857,2614
0,788,1974,2732
0,788,2136,2865
0,788,2239,2964
0,788,2401,3099
0,788,2846,3468
0,788,3617,4293
0,789,119,1705
0,789,463,1770
0,789,557,1809
0,789,723,1880
0,789,886,1944
0,789,968,1994
0,789,1131,2059
0,789,1256,2125
0,789,1343,2195
0,789,1459,2269
0,789,1572,2345
0,789,1654,2414
0,789,1787,2513
0,789,1864,2610
0,789,1996,2737
0,789,2140,2880
0,789,2239,2974
0,789,2449,3154
0,789,2771,3488
0,789,3553,4353
0,790,119,1705
0,790,463,1770
0,790,557,1809
0,790,723,1875
0,790,880,1950
0,790,968,1994
0,790,1131,2059
0,790,1260,2120
0,790,1343,2195
0,790,1459,2269
0,790,1572,2345
0,790,1654,2410
0,790,1788,2540
0,790,1856,2610
0,790,2013,2750
0,790,2140,2865
0,790,2239,2974
0,790,2471,3174
0,790,3245,3887
0,790,3738,4483
0,791,119,1705
0,791,463,1770
0,791,557,1809
0,791,708,1865
0,791,880,1950
0,791,968,1994
0,791,1131,2059
0,791,1260,2125
0,791,1343,2195
0,791,1459,2269
0,791,1572,2345
0,791,1647,2414
0,791,1796,2544
0,791,1856,2610
0,791,2027,2765
0,791,2140,2880
0,791,2234,2980
0,791,2471,3174
0,791,2773,3472
0,791,3678,4398
0,792,119,1705
0,792,463,1770
0,792,557,1809
0,792,731,1870
0,792,880,1940
0,792,968,1994
0,792,1131,2059
0,792,1260,2120
0,792,1339,2180
0,792,1459,2269
0,792,1572,2345
0,792,1662,2415
0,792,1792,2514
0,792,1933,2660
0,792,2027,2765
0,792,2137,2890
0,792,2234,2994
0,792,3245,3999
0,792,3755,4648
0,793,119,1705
0,793,463,1770
0,793,557,1809
0,793,720,1870
0,793,880,1930
0,793,964,1978
0,793,1131,2059
0,793,1260,2120
0,793,1339,2180
0,793,1459,2269
0,793,1572,2345
0,793,1667,2415
0,793,1800,2520
0,793,1933,2660
0,793,2067,2800
0,793,2165,2940
0,793,2336,3129
0,793,3669,4548
0,794,130,1595
0,794,444,1700
0,794,557,1749
0,794,731,1835
0,794,883,1935
0,794,971,1973
0,794,1138,2059
0,794,1260,2125
0,794,1368,2205
0,794,1462,2269
0,794,1572,2345
0,794,1663,2424
0,794,1790,2535
0,794,1933,2670
0,794,2078,2815
0,794,2158,2889
0,794,2235,2979
0,794,2567,3319
0,794,3373,4150
0,794,3746,4498
0,795,130,1595
0,795,442,1705
0,795,553,1759
0,795,722,1845
0,795,880,1930
0,795,971,1973
0,795,1138,2059
0,795,1260,2145
0,795,1364,2220
0,795,1458,2274
0,795,1572,2370
0,795,1667,2455
0,795,1790,2550
0,795,1907,2670
0,795,2052,2810
0,795,2140,2899
0,795,2238,3019
0,795,2510,3319
0,795,3475,4533
0,796,130,1595
0,796,463,1700
0,796,575,1749
0,796,726,1835
0,796,876,1925
0,796,971,1973
0,796,1145,2069
0,796,1260,2135
0,796,1364,2205
0,796,1458,2274
0,796,1572,2370
0,796,1674,2444
0,796,1790,2540
0,796,1907,2665
0,796,2063,2799
0,796,2140,2899
0,796,2242,3009
0,796,2517,3289
0,796,3437,4388
0,797,130,1595
0,797,445,1680
0,797,571,1749
0,797,713,1835
0,797,880,1920
0,797,971,1973
0,797,1145,2069
0,797,1260,2120
0,797,1364,2205
0,797,1458,2274
0,797,1572,2370
0,797,1674,2444
0,797,1790,2524
0,797,1958,2690
0,797,2063,2799
0,797,2143,2874
0,797,2238,2990
0,797,2518,3260
0,797,3444,4438
0,798,130,1595
0,798,452,1690
0,798,571,1749
0,798,717,1835
0,798,883,1925
0,798,971,1973
0,798,1145,2069
0,798,1248,2140
0,798,1349,2210
0,798,1469,2299
0,798,1568,2365
0,798,1674,2434
0,798,1797,2525
0,798,1969,2710
0,798,2100,2854
0,798,2228,2989
0,798,2404,3175
0,798,2569,3350
0,798,3410,4368
0,799,130,1595
0,799,460,1690
0,799,571,1749
0,799,724,1830
0,799,880,1930
0,799,971,1973
0,799,1145,2069
0,799,1270,2150
0,799,1349,2210
0,799,1480,2290
0,799,1568,2365
0,799,1670,2444
0,799,1790,2550
0,799,1969,2710
0,799,2143,2915
0,799,2228,2989
0,799,2569,3350
0,799,3317,4208
0,800,130,1595
0,800,452,1715
0,800,563,1769
0,800,724,1875
0,800,880,1940
0,800,971,1973
0,800,1145,2069
0,800,1270,2140
0,800,1349,2210
0,800,1480,2290
0,800,1568,2365
0,800,1670,2444
0,800,1786,2530
0,800,1965,2720
0,800,2128,2895
0,800,2228,2989
0,800,2557,3340
0,800,3509,4048
0,801,130,1595
0,801,456,1720
0,801,563,1769
0,801,717,1860
0,801,880,1940
0,801,971,1973
0,801,1145,2069
0,801,1270,2150
0,801,1349,2210
0,801,1480,2330
0,801,1568,2365
0,801,1670,2444
0,801,1790,2520
0,801,1965,2720
0,801,2118,2905
0,801,2228,3014
0,801,2560,3330
0,801,3701,4068
0,802,130,1595
0,802,456,1720
0,802,563,1769
0,802,717,1860
0,802,880,1940
0,802,971,1973
0,802,1145,2069
0,802,1270,2145
0,802,1349,2210
0,802,1465,2290
0,802,1568,2365
0,802,1670,2444
0,802,1793,2550
0,802,1931,2695
0,802,2014,2784
0,802,2126,2905
0,802,2228,3014
0,802,2552,3324
0,802,3756,4358
0,803,130,1595
0,803,456,1720
0,803,563,1769
0,803,710,1850
0,803,880,1939
0,803,974,1988
0,803,1145,2069
0,803,1270,2150
0,803,1352,2215
0,803,1465,2290
0,803,1568,2365
0,803,1670,2444
0,803,1783,2550
0,803,1916,2690
0,803,2014,2799
0,803,2133,2945
0,803,2246,3049
0,803,2563,3394
0,803,3533,4308
0,804,130,1595
0,804,456,1720
0,804,530,1760
0,804,727,1860
0,804,880,1940
0,804,974,1988
0,804,1133,2064
0,804,1266,2140
0,804,1366,2200
0,804,1465,2265
0,804,1568,2350
0,804,1670,2444
0,804,1776,2535
0,804,1916,2690
0,804,2014,2799
0,804,2130,2925
0,804,2234,3019
0,804,2540,3374
0,804,3725,4652
0,805,130,1595
0,805,433,1700
0,805,548,1760
0,805,713,1845
0,805,880,1944
